scorer,lms,lms,lms,lms,lms,lms,lms,lms,lms,lms
bodyparts,snout,snout,mandible,mandible,back,back,abdomen,abdomen,tailbase,tailbase
coords,x,y,x,y,x,y,x,y,x,y
labeled-data/nicotine_101921_shrew4/img00580.png,635.4516611295679,314.4501661129567,587.8829507701599,341.6322863183328,331.16292660827537,228.37345212926607,322.10221987315003,353.7132286318332,110.68572938689206,375.5996238474411
labeled-data/nicotine_101921_shrew4/img00581.png,634.6966022349742,317.4704016913318,585.6177740863785,345.40758079130165,327.3876321353065,234.4139232860163,321.3471609785562,358.99864089398966,109.93067049229828,384.6706433101781
labeled-data/nicotine_101921_shrew4/img00582.png,631.676366656599,320.49063726970695,584.8627151917847,346.91769858048923,325.1224554515252,238.94427665357892,317.5718665055873,360.50875868317723,109.93067049229828,384.6706433101781
labeled-data/nicotine_101921_shrew4/img00583.png,,,576.5570673512531,351.44805194805195,324.3673965569312,236.67909996979768,313.7965720326184,355.2233464210208,109.93067049229828,384.6706433101781
labeled-data/nicotine_101921_shrew4/img00584.png,,,567.4963606161277,349.18287526427065,,,311.531395348837,344.6525218967079,109.93067049229828,379.3852310480216
labeled-data/nicotine_101921_shrew4/img00585.png,612.0448353971608,338.6120507399576,557.6805949864086,349.1828752642706,311.5313953488371,214.78239202657807,315.3066898218059,340.12216852914526,119.7464361220174,378.63017215342785
labeled-data/nicotine_101921_shrew4/img00586.png,610.5347176079733,331.06146179401986,551.6401238296584,341.63228631833283,313.0415131380248,208.74192086982777,318.32692540018104,333.3266384778013,128.05208396254895,371.0795832074901
labeled-data/nicotine_101921_shrew4/img00587.png,608.269540924192,320.490637269707,,,313.0415131380248,202.70144971307758,319.0819842947749,334.081697372395,129.56220175173652,369.56946541830257
labeled-data/nicotine_101921_shrew4/img00588.png,,,,,317.5718665055873,207.2318030806403,316.06174871639973,337.1019329507701,113.70596496526716,371.0795832074901
labeled-data/nicotine_101921_shrew4/img00589.png,633.1864844457867,310.6748716399879,,,319.8370431893687,213.27227423739055,310.02127755964943,342.38734521292656,103.13514044095425,371.0795832074901
labeled-data/nicotine_101921_shrew4/img00590.png,634.6966022349742,313.695107218363,581.8424796134098,343.1424041075203,321.3471609785563,219.31274539414073,314.55163092721216,345.40758079130154,105.40031712473561,371.8346421020839
labeled-data/nicotine_101921_shrew4/img00591.png,634.6966022349743,317.47040169133186,581.087420718816,348.42781636967675,321.3471609785563,223.08803986710956,313.0415131380246,348.42781636967663,106.1553760193294,375.60993657505276
labeled-data/nicotine_101921_shrew4/img00592.png,633.9415433403805,321.24569616430074,581.8424796134099,351.44805194805184,320.5921020839626,229.1285110238598,311.531395348837,350.69299305345794,108.4205527031107,380.1402899426154
labeled-data/nicotine_101921_shrew4/img00593.png,630.1662488674116,323.5108728480821,579.5773029296286,351.44805194805184,319.8370431893687,231.39368770764105,310.02127755964943,354.4682875264268,106.15537601932928,381.650407731803
labeled-data/nicotine_101921_shrew4/img00594.png,,,,,,,,,111.44078828148574,374.85487768045897
labeled-data/nicotine_101921_shrew4/img00595.png,615.065070975536,334.8367562669888,558.4356538810026,349.9379341588643,,,310.7763364542433,334.83675626698874,117.48125943823598,371.8346421020838
labeled-data/nicotine_101921_shrew4/img00596.png,,,,,307.0010419812745,209.49697976442155,313.0415131380246,328.7962851102385,125.78690727876753,373.3447598912714
labeled-data/nicotine_101921_shrew4/img00597.png,,,,,304.7358652974931,201.9463908184838,317.5718665055872,327.2861673210509,133.3374962247053,376.36499546964654
labeled-data/nicotine_101921_shrew4/img00598.png,607.5144820295982,309.91981274539404,549.3749471458773,337.85699184536384,304.7358652974931,200.43627302929616,317.5718665055872,331.8165206886136,131.82737843551777,374.0998187858652
labeled-data/nicotine_101921_shrew4/img00599.png,618.0853065539111,302.36922379945634,,,307.75610087586836,205.72168529145262,317.5718665055872,331.8165206886136,123.52173059498622,371.0795832074901
labeled-data/nicotine_101921_shrew4/img00600.png,629.4111899728176,305.3894593778314,574.2918906674719,341.6322863183327,308.5111597704621,211.00709755360901,314.55163092721205,332.5715795832073,111.44078828148574,370.3245243128963
labeled-data/nicotine_101921_shrew4/img00601.png,633.1864844457864,308.4096949562066,577.312126245847,340.87722742373904,309.26621866505593,219.31274539414068,306.24598308668044,340.1221685291452,106.91043491392307,371.07958320749003
labeled-data/nicotine_101921_shrew4/img00602.png,630.9213077620053,314.4501661129569,577.312126245847,343.8974630021142,309.26621866505593,222.33298097251566,297.94033524614895,346.1626396858955,107.66549380851686,372.5897009966776
labeled-data/nicotine_101921_shrew4/img00603.png,630.1662488674115,321.2456961643008,575.8020084566595,351.44805194805184,307.75610087586847,229.1285110238597,303.2257475083054,349.18287526427065,107.66549380851686,376.3649954696465
labeled-data/nicotine_101921_shrew4/img00604.png,628.6561310782239,323.5108728480822,571.2716550890967,351.44805194805195,303.9808064028995,232.14874660223484,303.2257475083055,350.69299305345817,104.6452582301417,383.16052552099046
labeled-data/nicotine_101921_shrew4/img00605.png,618.8403654485048,325.7760495318636,563.721066143159,346.91769858048923,298.6953941407429,229.8835699184536,301.7156297191178,343.89746300211414,108.42055270311064,377.1200543642402
labeled-data/nicotine_101921_shrew4/img00606.png,609.0245998187855,331.0614617940199,,,299.45045303533664,218.5576864995469,305.4909241920867,331.06146179401986,111.44078828148574,374.09981878586507
labeled-data/nicotine_101921_shrew4/img00607.png,606.0043642404105,326.53110842645725,,,296.4302174569615,209.49697976442144,310.0212775596493,323.5108728480821,119.74643612201734,371.8346421020837
labeled-data/nicotine_101921_shrew4/img00608.png,605.2493053458168,321.2456961643008,535.7838870431891,336.34687405617643,298.6953941407428,199.68121413470237,313.7965720326182,322.7558139534883,132.58243733011156,371.8346421020837
labeled-data/nicotine_101921_shrew4/img00609.png,,,542.5794170945331,336.34687405617643,300.2055119299305,201.19133192389,316.0617487163995,321.2456961643008,132.58243733011156,371.8346421020837
labeled-data/nicotine_101921_shrew4/img00610.png,612.0448353971608,297.0838115373,551.6401238296585,334.08169737239507,301.7156297191178,206.47674418604646,313.04151313802436,328.79628511023856,126.54196617336137,368.0593476291148
labeled-data/nicotine_101921_shrew4/img00611.png,615.8201298701298,295.5736937481124,559.1907127755962,334.8367562669889,303.98080640289925,209.4969797644215,307.7561008758679,333.3266384778012,113.70596496526716,366.5492298399273
labeled-data/nicotine_101921_shrew4/img00612.png,626.3909543944427,297.0838115372999,567.4963606161278,334.8367562669889,307.7561008758681,212.5172153427967,306.2459830866802,337.1019329507701,103.89019933554803,368.0593476291148
labeled-data/nicotine_101921_shrew4/img00613.png,625.6358954998487,300.8591060102688,572.0267139836905,334.8367562669889,306.24598308668055,223.08803986710961,310.77633645424294,340.12216852914526,106.15537601932934,368.8144065237086
labeled-data/nicotine_101921_shrew4/img00614.png,623.3707188160673,306.8995771670191,572.0267139836905,339.3671096345516,303.2257475083054,229.12851102385986,310.0212775596492,345.40758079130177,106.15537601932934,377.12005436424016
labeled-data/nicotine_101921_shrew4/img00615.png,621.1055421322861,310.67487163998794,570.5165961945029,341.63228631833294,300.9605708245241,233.65886439142253,307.00104198127406,347.6727574750831,104.64525823014182,381.65040773180283
labeled-data/nicotine_101921_shrew4/img00616.png,618.085306553911,312.1849894291756,565.9862428269402,341.63228631833294,302.4706886137117,233.65886439142258,301.7156297191177,346.16263968589556,100.11490486257915,380.895348837209
labeled-data/nicotine_101921_shrew4/img00617.png,,,557.6805949864088,340.12216852914514,300.9605708245242,222.33298097251583,301.7156297191176,336.3468740561765,106.15537601932934,376.36499546964643
labeled-data/nicotine_101921_shrew4/img00618.png,,,543.334475989127,340.12216852914514,297.94033524614895,214.78239202657795,306.24598308668044,327.28616732105115,119.74643612201734,374.09981878586507
labeled-data/nicotine_101921_shrew4/img00619.png,600.718951978254,322.0007550588947,535.7838870431892,337.85699184536384,294.9200996677738,204.21156750226504,310.0212775596492,323.51087284808216,129.56220175173647,375.60993657505264
labeled-data/nicotine_101921_shrew4/img00620.png,,,535.0288281485954,336.34687405617626,296.4302174569615,198.92615524010864,312.2864542434305,321.2456961643008,133.33749622470535,375.60993657505264
labeled-data/nicotine_101921_shrew4/img00621.png,,,537.2940048323767,337.85699184536384,297.1852763515552,198.92615524010864,313.7965720326181,324.26593174267595,133.33749622470535,375.60993657505264
labeled-data/nicotine_101921_shrew4/img00622.png,608.2695409241919,300.10404711567503,544.8445937783144,338.6120507399576,300.9605708245241,202.70144971307758,313.04151313802424,327.28616732105104,130.3172606463303,369.5694654183024
labeled-data/nicotine_101921_shrew4/img00623.png,609.0245998187855,290.2882814859559,,,301.71562971911794,211.00709755360913,307.7561008758678,330.30640289942613,119.74643612201734,365.0391120507396
labeled-data/nicotine_101921_shrew4/img00624.png,618.8403654485048,299.3489882210813,564.4761250377528,337.8569918453639,300.20551192993037,211.76215644820286,308.5111597704615,329.55134400483246,109.93067049229822,364.2840531561459
labeled-data/nicotine_101921_shrew4/img00625.png,621.8606010268799,294.0635759589248,571.2716550890968,332.57157958320744,302.4706886137117,216.29250981576558,310.0212775596491,331.81652068861376,103.13514044095425,362.7739353669582
labeled-data/nicotine_101921_shrew4/img00626.png,624.1257777106612,303.1242826940502,569.7615372999093,334.8367562669888,302.4706886137118,223.08803986710956,309.26621866505525,340.12216852914537,102.38008154636046,365.0391120507397
labeled-data/nicotine_101921_shrew4/img00627.png,,,572.0267139836907,341.6322863183328,303.22574750830563,226.10827544548476,307.00104198127383,343.89746300211425,104.64525823014176,371.8346421020837
labeled-data/nicotine_101921_shrew4/img00628.png,621.105542132286,315.9602839021445,569.0064784053156,345.40758079130165,300.20551192993014,228.37345212926596,305.49092419208625,349.1828752642707,100.11490486257915,381.65040773180283
