scorer,LMS,LMS,LMS,LMS,LMS,LMS,LMS,LMS,LMS,LMS
bodyparts,snout,snout,mandible,mandible,back,back,abdomen,abdomen,tailbase,tailbase
coords,x,y,x,y,x,y,x,y,x,y
labeled-data/Nicotine_Emesis_10.19.21/img19380.png,732.0397051914495,441.4040236249538,678.3801864156516,437.82672237323396,432.4407253599114,281.31979261049025,437.80667723749116,429.77779455686425,284.87704872646736,441.4040236249538
labeled-data/Nicotine_Emesis_10.19.21/img19381.png,731.1453798785195,439.6153729990939,676.5915357897917,436.93239706030397,432.4407253599114,282.2141179234202,445.8556050538609,427.9891439310044,287.5600246652573,442.2983489378838
labeled-data/Nicotine_Emesis_10.19.21/img19382.png,731.1453798785195,439.6153729990939,676.5915357897917,436.93239706030397,432.4407253599114,282.2141179234202,445.8556050538609,427.9891439310044,287.5600246652573,442.2983489378838
labeled-data/Nicotine_Emesis_10.19.21/img19383.png,727.5680786267997,439.6153729990939,674.8028851639317,436.03807174737403,432.4407253599114,277.7424913587704,446.74993036679086,427.9891439310044,289.34867529111716,443.19267425081375
labeled-data/Nicotine_Emesis_10.19.21/img19384.png,727.5680786267997,439.6153729990939,674.8028851639317,436.03807174737403,432.4407253599114,277.7424913587704,446.74993036679086,427.9891439310044,285.7713740393973,443.19267425081375
labeled-data/Nicotine_Emesis_10.19.21/img19385.png,727.5680786267997,439.6153729990939,674.8028851639317,436.03807174737403,432.4407253599114,277.7424913587704,443.172629115071,420.83454142756466,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19386.png,727.5680786267997,439.6153729990939,674.8028851639317,436.03807174737403,432.4407253599114,277.7424913587704,441.383978489211,416.36291486291486,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19387.png,727.5680786267997,439.6153729990939,674.8028851639317,436.03807174737403,431.5464000469814,272.3765394811906,441.383978489211,416.36291486291486,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19388.png,727.5680786267997,439.6153729990939,674.8028851639317,433.35509580858417,427.9690987952615,267.0105876036108,441.383978489211,412.785613611195,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19389.png,727.5680786267997,439.6153729990939,674.8028851639317,433.35509580858417,427.9690987952615,267.0105876036108,441.383978489211,412.785613611195,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19390.png,727.5680786267997,439.6153729990939,672.1199092251418,432.4607704956542,427.9690987952615,267.0105876036108,437.80667723749116,408.31398704654515,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19391.png,736.5113317560993,436.03807174737403,672.1199092251418,432.4607704956542,427.9690987952615,267.0105876036108,438.7010025504212,403.8423604818953,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19392.png,738.2999823819591,434.24942112151405,672.1199092251418,432.4607704956542,427.9690987952615,267.0105876036108,438.7010025504212,403.8423604818953,294.7146271686969,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19393.png,738.2999823819591,430.6721198697942,669.4369332863519,429.7777945568643,427.9690987952615,267.0105876036108,438.7010025504212,403.8423604818953,294.7146271686969,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19394.png,741.877283633679,425.3061679922144,669.4369332863519,429.7777945568643,427.9690987952615,267.0105876036108,438.7010025504212,403.8423604818953,294.7146271686969,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19395.png,747.2432355112588,420.83454142756455,672.1199092251417,426.2004933051445,427.9690987952615,267.0105876036108,438.7010025504212,403.8423604818953,294.7146271686969,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19396.png,749.9262114500488,412.78561361119483,672.1199092251417,426.2004933051445,427.9690987952615,267.0105876036108,438.7010025504212,403.8423604818953,294.7146271686969,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19397.png,750.8205367629787,403.8423604818952,672.1199092251417,426.2004933051445,427.9690987952615,267.0105876036108,438.7010025504212,403.8423604818953,294.7146271686969,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19398.png,749.0318861371188,394.0047820396657,673.9085598510015,418.15156548877485,427.9690987952615,271.48221416826067,438.7010025504212,403.8423604818953,294.7146271686969,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19399.png,749.0318861371188,389.53315547501586,673.9085598510015,418.15156548877485,427.9690987952615,271.48221416826067,438.7010025504212,403.8423604818953,294.7146271686969,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19400.png,749.0318861371188,389.53315547501586,673.9085598510015,418.15156548877485,427.9690987952615,271.48221416826067,441.383978489211,408.3139870465451,294.7146271686969,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19401.png,749.0318861371188,389.53315547501586,673.9085598510015,418.15156548877485,427.9690987952615,276.84816604584046,441.383978489211,408.3139870465451,294.7146271686969,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19402.png,740.982958320749,397.5820832913855,669.4369332863516,408.3139870465452,427.9690987952615,276.84816604584046,441.383978489211,408.3139870465451,294.7146271686969,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19403.png,725.7794280009397,401.1593845431054,664.0709814087718,408.3139870465452,427.9690987952615,276.84816604584046,441.383978489211,408.3139870465451,294.7146271686969,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19404.png,705.2099458035506,412.78561361119495,659.5993548441219,410.9969629853351,427.0747734823316,288.47439511393,444.9612797409309,410.996962985335,294.7146271686969,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19405.png,696.266692674251,422.6231920534246,655.1277282794721,413.679938924125,426.18044816940164,284.8970938622101,445.8556050538609,415.4685895499848,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19406.png,697.1610179871809,437.82672237323396,655.1277282794721,413.679938924125,426.18044816940164,284.8970938622101,445.8556050538609,415.4685895499848,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19407.png,697.1610179871809,437.82672237323396,655.1277282794721,413.679938924125,426.18044816940164,284.8970938622101,444.06695442800094,411.89128829826495,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19408.png,693.583716735461,443.1926742508137,651.5504270277522,421.7288667404947,426.18044816940164,284.8970938622101,444.9612797409309,416.36291486291475,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19409.png,692.6893914225311,438.72104768616384,649.7617764018923,427.09481861807444,426.18044816940164,284.8970938622101,444.9612797409309,416.36291486291475,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19410.png,705.2099458035506,438.72104768616384,649.7617764018923,427.09481861807444,426.18044816940164,284.8970938622101,444.06695442800094,418.15156548877474,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19411.png,705.2099458035506,438.72104768616384,649.7617764018923,427.09481861807444,426.18044816940164,284.8970938622101,444.06695442800094,418.15156548877474,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19412.png,705.2099458035506,438.72104768616384,664.0709814087718,432.46077049565423,426.18044816940164,284.8970938622101,444.06695442800094,421.7288667404946,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19413.png,713.2588736199202,439.61537299909384,667.6482826604916,432.46077049565423,426.18044816940164,284.8970938622101,444.06695442800094,421.7288667404946,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19414.png,713.2588736199202,439.61537299909384,667.6482826604916,432.46077049565423,426.18044816940164,284.8970938622101,444.06695442800094,421.7288667404946,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19415.png,718.6248254975001,439.61537299909384,673.9085598510014,436.9323970603041,426.18044816940164,284.8970938622101,444.06695442800094,421.7288667404946,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19416.png,724.8851026880099,438.72104768616384,673.9085598510014,436.9323970603041,426.18044816940164,284.8970938622101,444.06695442800094,421.7288667404946,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19417.png,724.8851026880099,438.72104768616384,673.9085598510014,436.9323970603041,426.18044816940164,284.8970938622101,444.06695442800094,421.7288667404946,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19418.png,724.8851026880099,438.72104768616384,673.9085598510014,436.9323970603041,425.2861228564716,281.31979261049025,443.172629115071,425.30616799221445,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19419.png,724.8851026880099,438.72104768616384,673.9085598510014,436.9323970603041,425.2861228564716,281.31979261049025,443.172629115071,425.30616799221445,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19420.png,724.8851026880099,438.72104768616384,673.9085598510014,436.9323970603041,425.2861228564716,281.31979261049025,443.172629115071,425.30616799221445,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19421.png,724.8851026880099,438.72104768616384,673.9085598510014,436.9323970603041,425.2861228564716,281.31979261049025,443.172629115071,425.30616799221445,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19422.png,728.4624039397297,440.5096983120237,673.9085598510014,436.9323970603041,425.2861228564716,281.31979261049025,443.172629115071,425.30616799221445,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19423.png,728.4624039397297,440.5096983120237,673.9085598510014,436.9323970603041,425.2861228564716,281.31979261049025,443.172629115071,425.30616799221445,290.2430006040471,440.50969831202383
